retailer_id,transaction_id,sku_id,sku_name,sku_qty,sku_price,transaction_date
RTL_00050,POS_f770d2adc99d,SY_VER_18EC,Vertimec 1.8 EC,5,788.15,2026-02-24
RTL_00050,POS_d0ef9d5a8c69,SY_VER_18EC,Vertimec 1.8 EC,8,1412.1,2026-03-06
RTL_00050,POS_849d6540a009,SY_VER_18EC,Vertimec 1.8 EC,7,890.17,2026-03-08
RTL_00050,POS_bf7eb59af520,SY_VER_18EC,Vertimec 1.8 EC,5,720.32,2026-03-06
RTL_00050,POS_ca0f4aed8bfc,SY_AMI_250SC,Amistar 250 SC,4,1347.79,2026-03-08
RTL_00050,POS_34cd60281e92,SY_VER_18EC,Vertimec 1.8 EC,2,1127.12,2026-03-13
RTL_00050,POS_a07ad9114426,SY_VER_18EC,Vertimec 1.8 EC,4,2136.57,2026-03-09
RTL_00050,POS_3477d0b900cc,SY_AMI_250SC,Amistar 250 SC,2,408.7,2026-03-09
RTL_00050,POS_dddf358be03c,SY_AMI_250SC,Amistar 250 SC,3,579.39,2026-03-14
RTL_00051,POS_ecbb3742f80a,SY_AXI_50EC,Axial 50 EC,2,2082.26,2025-10-11
RTL_00051,POS_23a412c9c028,SY_AXI_50EC,Axial 50 EC,3,1077.03,2025-10-10
RTL_00051,POS_132c33226d2d,SY_ALTO_5SC,Alto 5 SC,8,1657.97,2025-10-10
RTL_00051,POS_ab04a3b40298,SY_AXI_50EC,Axial 50 EC,11,1443.48,2025-10-17
RTL_00051,POS_bf3121bdeca6,SY_AXI_50EC,Axial 50 EC,2,672.95,2025-10-18
RTL_00051,POS_2bd6ffd0c0d1,SY_SCO_250EC,Score 250 EC,1,1550.9,2025-10-29
RTL_00051,POS_db54b275e458,SY_SCO_250EC,Score 250 EC,1,1166.29,2025-10-27
RTL_00051,POS_f253421b03e1,SY_SCO_250EC,Score 250 EC,1,2137.58,2025-10-29
RTL_00051,POS_9254f9384785,SY_ALTO_5SC,Alto 5 SC,8,1785.28,2025-10-31
RTL_00051,POS_8f0b695a2542,SY_AXI_50EC,Axial 50 EC,1,1815.19,2025-11-04
RTL_00051,POS_7aef4be65dfb,SY_ALTO_5SC,Alto 5 SC,3,414.55,2025-11-07
RTL_00051,POS_c79b8637c61d,SY_ALTO_5SC,Alto 5 SC,3,1320.0,2025-11-04
RTL_00051,POS_abeb6cc7afd9,SY_AXI_50EC,Axial 50 EC,4,1880.78,2025-11-16
RTL_00051,POS_bf616f5f51fc,SY_SCO_250EC,Score 250 EC,6,1165.85,2025-11-14
RTL_00051,POS_3a525278c0da,SY_AXI_50EC,Axial 50 EC,3,525.47,2025-11-18
RTL_00051,POS_f5a6cf2ec730,SY_AXI_50EC,Axial 50 EC,5,1206.7,2025-11-20
RTL_00051,POS_d5942adf719f,SY_ALTO_5SC,Alto 5 SC,8,1206.8,2025-11-22
RTL_00051,POS_ed3707fca019,SY_SCO_250EC,Score 250 EC,8,1869.41,2025-11-27
RTL_00051,POS_3debd28fad6a,SY_ALTO_5SC,Alto 5 SC,6,967.39,2025-11-29
RTL_00051,POS_b66974b67c64,SY_ALTO_5SC,Alto 5 SC,2,1705.76,2025-11-30
RTL_00051,POS_9658f9c9a6bf,SY_AXI_50EC,Axial 50 EC,6,2069.3,2025-12-05
RTL_00051,POS_f691175f9afa,SY_ALTO_5SC,Alto 5 SC,51,1316.79,2025-12-02
RTL_00051,POS_e71afcbc9405,SY_AXI_50EC,Axial 50 EC,30,448.36,2025-12-14
RTL_00051,POS_17a739ce22a2,SY_AXI_50EC,Axial 50 EC,30,1767.31,2025-12-14
RTL_00051,POS_d596832131b4,SY_AXI_50EC,Axial 50 EC,40,1475.85,2025-12-11
RTL_00051,POS_ddd987a84373,SY_SCO_250EC,Score 250 EC,13,1210.69,2025-12-08
RTL_00051,POS_be64f27e8c03,SY_ALTO_5SC,Alto 5 SC,20,1497.3,2025-12-13
RTL_00051,POS_01835a731b30,SY_AXI_50EC,Axial 50 EC,73,633.77,2025-12-18
RTL_00051,POS_ac4516fc6b4b,SY_SCO_250EC,Score 250 EC,2,1501.5,2025-12-21
RTL_00051,POS_2f56621941a6,SY_ALTO_5SC,Alto 5 SC,13,862.54,2025-12-15
RTL_00051,POS_d2530ae48cbb,SY_ALTO_5SC,Alto 5 SC,20,962.11,2025-12-19
RTL_00051,POS_8f4147e87f6a,SY_ALTO_5SC,Alto 5 SC,14,567.01,2025-12-20
RTL_00051,POS_132804b1ac47,SY_AXI_50EC,Axial 50 EC,3,1135.38,2025-12-22
RTL_00051,POS_836c7a44da94,SY_SCO_250EC,Score 250 EC,19,2187.77,2025-12-24
RTL_00051,POS_a344a07984de,SY_SCO_250EC,Score 250 EC,3,1916.97,2026-01-01
RTL_00051,POS_b48d002a8dbb,SY_ALTO_5SC,Alto 5 SC,4,1792.48,2026-01-04
RTL_00051,POS_b93a54f99a20,SY_SCO_250EC,Score 250 EC,1,1321.19,2026-01-11
RTL_00051,POS_4f300242a878,SY_SCO_250EC,Score 250 EC,4,2083.4,2026-01-10
RTL_00051,POS_23949a092747,SY_SCO_250EC,Score 250 EC,4,1696.07,2026-01-15
RTL_00051,POS_a83abd721b69,SY_SCO_250EC,Score 250 EC,4,1654.65,2026-01-13
RTL_00051,POS_1bb6b83e0ffa,SY_ALTO_5SC,Alto 5 SC,8,1884.01,2026-01-14
RTL_00051,POS_244b322697d5,SY_ALTO_5SC,Alto 5 SC,7,519.79,2026-01-15
RTL_00051,POS_81e552444110,SY_AXI_50EC,Axial 50 EC,2,1003.79,2026-01-22
RTL_00051,POS_a5718c114250,SY_SCO_250EC,Score 250 EC,3,1356.5,2026-01-19
RTL_00051,POS_af4cd579b5e4,SY_SCO_250EC,Score 250 EC,3,1039.95,2026-01-23
RTL_00051,POS_cdf8064fdb69,SY_ALTO_5SC,Alto 5 SC,8,1196.78,2026-01-20
RTL_00051,POS_51145f95e93c,SY_SCO_250EC,Score 250 EC,3,1245.49,2026-01-27
RTL_00051,POS_d3e21cc2477b,SY_SCO_250EC,Score 250 EC,3,1222.47,2026-01-31
RTL_00051,POS_1b27644bdeab,SY_AXI_50EC,Axial 50 EC,4,488.03,2026-02-04
RTL_00051,POS_79ee96c799e8,SY_ALTO_5SC,Alto 5 SC,1,1113.65,2026-02-08
RTL_00051,POS_78eb7287a95a,SY_ALTO_5SC,Alto 5 SC,2,2099.66,2026-02-04
RTL_00051,POS_233c5a9f8cad,SY_ALTO_5SC,Alto 5 SC,2,1187.36,2026-02-09
RTL_00051,POS_0acbab6cd66c,SY_AXI_50EC,Axial 50 EC,18,1404.29,2026-02-19
RTL_00051,POS_5479214945e3,SY_SCO_250EC,Score 250 EC,1,910.94,2026-02-22
RTL_00051,POS_e68b4ce79bec,SY_ALTO_5SC,Alto 5 SC,2,910.93,2026-02-21
RTL_00051,POS_78da537822a6,SY_ALTO_5SC,Alto 5 SC,4,583.84,2026-02-19
RTL_00051,POS_801bff17ef63,SY_ALTO_5SC,Alto 5 SC,1,1797.51,2026-02-21
RTL_00051,POS_9620ccf659ed,SY_SCO_250EC,Score 250 EC,26,2136.01,2026-03-01
RTL_00051,POS_fc88632c7aae,SY_SCO_250EC,Score 250 EC,22,1468.69,2026-02-28
RTL_00051,POS_1c6ee003eca7,SY_ALTO_5SC,Alto 5 SC,6,1513.76,2026-03-07
RTL_00051,POS_eb54bc73be50,SY_SCO_250EC,Score 250 EC,15,1973.51,2026-03-15
RTL_00051,POS_4590e23a90d6,SY_AXI_50EC,Axial 50 EC,20,641.14,2026-03-17
RTL_00051,POS_ff0102418b51,SY_AXI_50EC,Axial 50 EC,23,1035.45,2026-03-19
RTL_00051,POS_afac3c9259c8,SY_AXI_50EC,Axial 50 EC,18,1111.21,2026-03-21
RTL_00051,POS_a37bd703ba0a,SY_AXI_50EC,Axial 50 EC,24,1477.99,2026-03-20
RTL_00052,POS_5d03cc784523,SY_TOP_15WP,Topik 15 WP,73,1467.95,2025-10-10
RTL_00052,POS_675019ee1b24,SY_CRU_350FS,Cruiser 350 FS,70,1554.42,2025-10-09
RTL_00052,POS_6efe38a89b90,SY_TOP_15WP,Topik 15 WP,35,1259.01,2025-10-13
RTL_00052,POS_dd7cb0833292,SY_CRU_350FS,Cruiser 350 FS,13,1824.29,2025-10-19
RTL_00052,POS_6ac4dcd2d2eb,SY_CRU_350FS,Cruiser 350 FS,9,912.57,2025-10-16
RTL_00052,POS_bfd97c97f123,SY_TOP_15WP,Topik 15 WP,3,1058.56,2025-10-23
RTL_00052,POS_3a26e82eefa9,SY_TOP_15WP,Topik 15 WP,2,1611.98,2025-10-24
RTL_00052,POS_4ec644db2ffe,SY_TOP_15WP,Topik 15 WP,2,1422.02,2025-10-20
RTL_00052,POS_f7a64cb32b1a,SY_CRU_350FS,Cruiser 350 FS,3,903.44,2025-10-20
RTL_00052,POS_094b3b674c85,SY_CRU_350FS,Cruiser 350 FS,2,1931.64,2025-10-25
RTL_00052,POS_ad0efaf28918,SY_VER_18EC,Vertimec 1.8 EC,3,949.02,2025-10-23
RTL_00052,POS_c3fe0bad510f,SY_VER_18EC,Vertimec 1.8 EC,1,1917.45,2025-10-25
RTL_00052,POS_343daca2488d,SY_VER_18EC,Vertimec 1.8 EC,2,609.24,2025-10-22
RTL_00052,POS_88dc26c689e5,SY_TOP_15WP,Topik 15 WP,3,1279.84,2025-11-02
RTL_00052,POS_ed186711e673,SY_TOP_15WP,Topik 15 WP,3,1016.0,2025-10-31
RTL_00052,POS_dc6fd0b7a3d6,SY_TOP_15WP,Topik 15 WP,2,1613.17,2025-10-27
RTL_00052,POS_8f9fdbad42b5,SY_VER_18EC,Vertimec 1.8 EC,5,1043.9,2025-10-30
RTL_00052,POS_ba1cb763569f,SY_CRU_350FS,Cruiser 350 FS,12,818.74,2025-11-07
RTL_00052,POS_83a93645d67e,SY_VER_18EC,Vertimec 1.8 EC,19,849.67,2025-11-05
RTL_00052,POS_80b225375d21,SY_CRU_350FS,Cruiser 350 FS,4,779.65,2025-11-10
RTL_00052,POS_c9d1f014270f,SY_CRU_350FS,Cruiser 350 FS,3,424.85,2025-11-15
RTL_00052,POS_7d4277a5acf8,SY_VER_18EC,Vertimec 1.8 EC,2,1058.66,2025-11-11
RTL_00052,POS_be4c69716133,SY_VER_18EC,Vertimec 1.8 EC,3,455.43,2025-11-14
RTL_00052,POS_1e470dff27a7,SY_TOP_15WP,Topik 15 WP,2,1056.82,2025-11-22
RTL_00052,POS_8c2cde297a51,SY_TOP_15WP,Topik 15 WP,1,735.54,2025-11-19
RTL_00052,POS_33bac571fd18,SY_TOP_15WP,Topik 15 WP,1,1731.95,2025-11-23
RTL_00052,POS_0a21dbcffdb7,SY_CRU_350FS,Cruiser 350 FS,8,466.73,2025-11-23
RTL_00052,POS_0f582563ad90,SY_CRU_350FS,Cruiser 350 FS,10,422.05,2025-11-28
RTL_00052,POS_8a4b57e484a9,SY_CRU_350FS,Cruiser 350 FS,12,908.17,2025-11-25
RTL_00052,POS_d19c43a4d87f,SY_CRU_350FS,Cruiser 350 FS,17,743.26,2025-11-24
RTL_00052,POS_31edd83f5239,SY_VER_18EC,Vertimec 1.8 EC,6,1615.55,2025-11-27
RTL_00052,POS_8b3c6c6005a2,SY_TOP_15WP,Topik 15 WP,7,1670.98,2025-12-06
RTL_00052,POS_cfe5b05f66f8,SY_VER_18EC,Vertimec 1.8 EC,5,1637.21,2025-12-03
RTL_00052,POS_e14ef5635d45,SY_VER_18EC,Vertimec 1.8 EC,5,960.89,2025-12-06
RTL_00052,POS_8b5fe3a2ebb9,SY_VER_18EC,Vertimec 1.8 EC,4,1615.21,2025-12-03
RTL_00052,POS_2852625e23d0,SY_TOP_15WP,Topik 15 WP,3,816.7,2025-12-08
RTL_00052,POS_82c0881bd076,SY_VER_18EC,Vertimec 1.8 EC,1,1526.54,2025-12-09
RTL_00052,POS_354fe6d22e7d,SY_TOP_15WP,Topik 15 WP,6,482.02,2025-12-16
RTL_00052,POS_1b77d3f311bd,SY_TOP_15WP,Topik 15 WP,2,1736.24,2025-12-17
RTL_00052,POS_c0eb67345464,SY_VER_18EC,Vertimec 1.8 EC,2,1474.25,2025-12-21
RTL_00052,POS_4b7687fcb0c4,SY_VER_18EC,Vertimec 1.8 EC,5,630.45,2025-12-16
RTL_00052,POS_d6c48d5af5d7,SY_TOP_15WP,Topik 15 WP,1,2009.18,2025-12-26
RTL_00052,POS_a576ddb8f641,SY_TOP_15WP,Topik 15 WP,2,918.33,2025-12-23
RTL_00052,POS_13b38f8473f6,SY_TOP_15WP,Topik 15 WP,1,1984.56,2025-12-24
RTL_00052,POS_b14d3f49406d,SY_VER_18EC,Vertimec 1.8 EC,3,1894.96,2025-12-23
RTL_00052,POS_13ba36a4096c,SY_VER_18EC,Vertimec 1.8 EC,2,493.02,2025-12-27
RTL_00052,POS_d8c689abaa79,SY_CRU_350FS,Cruiser 350 FS,8,2061.99,2026-01-09
RTL_00052,POS_649e7f91108e,SY_TOP_15WP,Topik 15 WP,2,1539.87,2026-01-16
RTL_00052,POS_38c090a64f1c,SY_TOP_15WP,Topik 15 WP,2,1488.0,2026-01-12
RTL_00052,POS_76157fafefb3,SY_TOP_15WP,Topik 15 WP,2,1990.24,2026-01-13
RTL_00052,POS_942e2be52ef1,SY_TOP_15WP,Topik 15 WP,8,1433.68,2026-01-25
RTL_00052,POS_f3a73402f265,SY_CRU_350FS,Cruiser 350 FS,2,1818.61,2026-01-24
RTL_00052,POS_6bb51c0a2dea,SY_CRU_350FS,Cruiser 350 FS,1,1518.35,2026-01-25
RTL_00052,POS_6ba3e0f0cbaf,SY_CRU_350FS,Cruiser 350 FS,2,1935.19,2026-01-27
RTL_00052,POS_bb683e6e13a7,SY_TOP_15WP,Topik 15 WP,1,1079.87,2026-02-02
RTL_00052,POS_3378c9c56ff7,SY_TOP_15WP,Topik 15 WP,1,1748.96,2026-02-07
RTL_00052,POS_2cf94bcba40d,SY_VER_18EC,Vertimec 1.8 EC,1,558.84,2026-02-06
RTL_00052,POS_20aababad2c4,SY_TOP_15WP,Topik 15 WP,3,976.52,2026-02-12
RTL_00052,POS_8ef2973351b0,SY_TOP_15WP,Topik 15 WP,3,1093.12,2026-02-09
RTL_00052,POS_b5b29d589484,SY_TOP_15WP,Topik 15 WP,2,1230.4,2026-02-14
RTL_00052,POS_0ee3e3a6adcb,SY_CRU_350FS,Cruiser 350 FS,1,1847.47,2026-02-13
RTL_00052,POS_12f5c041b105,SY_CRU_350FS,Cruiser 350 FS,1,1090.04,2026-02-12
RTL_00052,POS_25e5b9d030b3,SY_CRU_350FS,Cruiser 350 FS,1,1339.23,2026-02-09
RTL_00052,POS_3ff334d6c9a9,SY_TOP_15WP,Topik 15 WP,10,1374.47,2026-02-20
RTL_00052,POS_e177a1a1e4a9,SY_TOP_15WP,Topik 15 WP,6,1680.88,2026-02-21
RTL_00052,POS_6191e33b480b,SY_CRU_350FS,Cruiser 350 FS,7,1094.31,2026-02-20
RTL_00052,POS_18327e2a8286,SY_CRU_350FS,Cruiser 350 FS,5,808.44,2026-02-19
RTL_00052,POS_11f558a51245,SY_CRU_350FS,Cruiser 350 FS,6,1037.7,2026-02-22
RTL_00052,POS_eb7dec3d919a,SY_VER_18EC,Vertimec 1.8 EC,1,1597.57,2026-03-04
RTL_00052,POS_a75ea7b99b75,SY_TOP_15WP,Topik 15 WP,1,927.83,2026-03-10
RTL_00052,POS_ccb77a6292d2,SY_TOP_15WP,Topik 15 WP,1,557.58,2026-03-12
RTL_00052,POS_2321abb5ac11,SY_TOP_15WP,Topik 15 WP,2,569.69,2026-03-12
RTL_00052,POS_e8719c0719c2,SY_VER_18EC,Vertimec 1.8 EC,5,810.21,2026-03-15
RTL_00052,POS_710cbc985434,SY_TOP_15WP,Topik 15 WP,11,1682.64,2026-03-22
RTL_00052,POS_8fdca9d1dd89,SY_TOP_15WP,Topik 15 WP,13,1041.84,2026-03-21
RTL_00052,POS_f6fac528b45f,SY_VER_18EC,Vertimec 1.8 EC,4,949.69,2026-03-21
RTL_00052,POS_855b11ba7a44,SY_CRU_350FS,Cruiser 350 FS,8,462.09,2026-03-24
RTL_00052,POS_09bd320245fc,SY_VER_18EC,Vertimec 1.8 EC,20,694.69,2026-03-26
RTL_00053,POS_b6e984810677,SY_TOP_15WP,Topik 15 WP,89,699.21,2025-10-09
RTL_00053,POS_e06f8e60ef24,SY_TOP_15WP,Topik 15 WP,86,1861.02,2025-10-07
RTL_00053,POS_70ad85bacef9,SY_AXI_50EC,Axial 50 EC,1,838.33,2025-10-19
RTL_00053,POS_7749a96306fd,SY_MOV_60,Movondo,6,2101.98,2025-10-18
RTL_00053,POS_ad56f81cc6c3,SY_TOP_15WP,Topik 15 WP,4,1848.52,2025-10-22
RTL_00053,POS_ae92edc8e3c5,SY_TOP_15WP,Topik 15 WP,3,2031.62,2025-10-24
RTL_00053,POS_f06cc53af8ea,SY_AXI_50EC,Axial 50 EC,5,693.36,2025-10-26
RTL_00053,POS_60fd35f4c222,SY_TOP_15WP,Topik 15 WP,2,1433.46,2025-10-31
RTL_00053,POS_fc036505831a,SY_TOP_15WP,Topik 15 WP,3,809.83,2025-10-27
RTL_00053,POS_4e3eeb2070cc,SY_TOP_15WP,Topik 15 WP,2,1294.65,2025-10-30
RTL_00053,POS_7a64d18efd34,SY_TOP_15WP,Topik 15 WP,2,484.03,2025-10-28
RTL_00053,POS_b5aca4b4b0f0,SY_AXI_50EC,Axial 50 EC,3,564.27,2025-10-27
RTL_00053,POS_2fbf95a056b9,SY_MOV_60,Movondo,1,689.2,2025-11-02
RTL_00053,POS_d92556ca3cea,SY_MOV_60,Movondo,1,1965.17,2025-10-30
RTL_00053,POS_aeebb1877ea2,SY_SCO_250EC,Score 250 EC,1,1577.01,2025-11-04
RTL_00053,POS_086edb1f3b2c,SY_SCO_250EC,Score 250 EC,1,1050.06,2025-11-04
RTL_00053,POS_b177efb5ff5e,SY_MOV_60,Movondo,53,964.23,2025-11-09
RTL_00053,POS_a578e5bac950,SY_MOV_60,Movondo,44,1375.94,2025-11-04
RTL_00053,POS_22d8d16a8ec2,SY_MOV_60,Movondo,50,1749.07,2025-11-05
RTL_00053,POS_b308a5a7cf90,SY_MOV_60,Movondo,1,1060.23,2025-11-12
RTL_00053,POS_ac5ec09d46ff,SY_MOV_60,Movondo,1,981.46,2025-11-16
RTL_00053,POS_f59cc45cb65e,SY_MOV_60,Movondo,2,1305.74,2025-11-10
RTL_00053,POS_df548c0315c3,SY_MOV_60,Movondo,1,2055.77,2025-11-10
RTL_00053,POS_202d36e9f1d5,SY_AXI_50EC,Axial 50 EC,2,1268.42,2025-11-17
RTL_00053,POS_8abb89e42048,SY_SCO_250EC,Score 250 EC,2,1537.49,2025-11-20
RTL_00053,POS_f964be412839,SY_SCO_250EC,Score 250 EC,1,1765.4,2025-11-27
RTL_00053,POS_279e912bf527,SY_MOV_60,Movondo,5,1728.08,2025-11-28
RTL_00053,POS_dcccdd97c5d4,SY_AXI_50EC,Axial 50 EC,18,2034.02,2025-12-03
RTL_00053,POS_67298599f6a9,SY_SCO_250EC,Score 250 EC,2,658.69,2025-12-05
RTL_00053,POS_12a8df3c28f5,SY_SCO_250EC,Score 250 EC,1,974.31,2025-12-04
RTL_00053,POS_ebdb810f32ba,SY_MOV_60,Movondo,1,1605.33,2025-12-05
RTL_00053,POS_f247d758703c,SY_TOP_15WP,Topik 15 WP,1,1189.65,2025-12-13
RTL_00053,POS_2953dde36dba,SY_TOP_15WP,Topik 15 WP,1,391.32,2025-12-13
RTL_00053,POS_70c06aedb8b0,SY_TOP_15WP,Topik 15 WP,1,1048.48,2025-12-12
RTL_00053,POS_9511ab929c2b,SY_MOV_60,Movondo,3,1002.88,2025-12-12
RTL_00053,POS_12c51c280e58,SY_MOV_60,Movondo,4,1433.16,2025-12-08
RTL_00053,POS_a84331a22536,SY_SCO_250EC,Score 250 EC,9,1311.55,2025-12-18
RTL_00053,POS_c471bc72a406,SY_SCO_250EC,Score 250 EC,7,1749.79,2025-12-16
RTL_00053,POS_653512276093,SY_MOV_60,Movondo,11,2122.66,2025-12-15
RTL_00053,POS_a750ac6a3a4c,SY_MOV_60,Movondo,7,1214.57,2025-12-15
RTL_00053,POS_0460b659f7ed,SY_TOP_15WP,Topik 15 WP,69,1377.31,2025-12-26
RTL_00053,POS_0eeef482cb7e,SY_AXI_50EC,Axial 50 EC,1,1937.94,2026-01-02
RTL_00053,POS_ebf53424e5b7,SY_AXI_50EC,Axial 50 EC,3,515.08,2026-01-03
RTL_00053,POS_302c6b438ff4,SY_TOP_15WP,Topik 15 WP,10,1626.7,2026-01-06
RTL_00053,POS_5aac14cb2688,SY_SCO_250EC,Score 250 EC,8,1013.17,2026-01-10
RTL_00053,POS_e985bdac9abb,SY_AXI_50EC,Axial 50 EC,4,1788.82,2026-01-22
RTL_00053,POS_ef64e9488ffe,SY_SCO_250EC,Score 250 EC,124,1531.29,2026-01-20
RTL_00053,POS_a7919fcce042,SY_MOV_60,Movondo,4,414.51,2026-01-25
RTL_00053,POS_b38f59221f9a,SY_AXI_50EC,Axial 50 EC,13,471.25,2026-02-01
RTL_00053,POS_2fdac931e4f9,SY_MOV_60,Movondo,5,999.43,2026-01-29
RTL_00053,POS_4efdffc01ae0,SY_MOV_60,Movondo,2,2039.0,2026-01-29
RTL_00053,POS_db337802db38,SY_TOP_15WP,Topik 15 WP,15,1889.14,2026-02-04
RTL_00053,POS_5132cb4ee8db,SY_AXI_50EC,Axial 50 EC,2,450.36,2026-02-07
RTL_00053,POS_573c058f41a4,SY_AXI_50EC,Axial 50 EC,2,1868.37,2026-02-06
RTL_00053,POS_335dfeb30f67,SY_AXI_50EC,Axial 50 EC,4,2152.53,2026-02-03
RTL_00053,POS_973ed3f8e5bb,SY_AXI_50EC,Axial 50 EC,15,598.66,2026-02-13
RTL_00053,POS_4ead28717853,SY_MOV_60,Movondo,3,1185.46,2026-02-12
RTL_00053,POS_255accd7008b,SY_AXI_50EC,Axial 50 EC,49,1098.32,2026-02-16
RTL_00053,POS_cc1f6585bd04,SY_MOV_60,Movondo,1,1494.41,2026-02-16
RTL_00053,POS_7b7f7ffcc4b2,SY_MOV_60,Movondo,1,1441.7,2026-02-22
RTL_00053,POS_fddde2cb83b0,SY_AXI_50EC,Axial 50 EC,2,1685.68,2026-02-23
RTL_00053,POS_6fa4a79e78f8,SY_AXI_50EC,Axial 50 EC,6,899.9,2026-02-26
RTL_00053,POS_e85ef918c83d,SY_MOV_60,Movondo,2,1698.66,2026-02-24
RTL_00053,POS_cbe513a685ea,SY_TOP_15WP,Topik 15 WP,2,639.9,2026-03-08
RTL_00053,POS_1e6c33e7fa67,SY_AXI_50EC,Axial 50 EC,3,764.08,2026-03-07
RTL_00053,POS_9d496aa5e1fe,SY_SCO_250EC,Score 250 EC,10,1737.52,2026-03-07
RTL_00053,POS_5c06bece1f24,SY_SCO_250EC,Score 250 EC,9,920.67,2026-03-06
RTL_00053,POS_ff6fef1f7ac3,SY_MOV_60,Movondo,2,1766.74,2026-03-02
RTL_00053,POS_aef00fea8758,SY_AXI_50EC,Axial 50 EC,20,1602.08,2026-03-12
RTL_00053,POS_91f1ecb843fa,SY_TOP_15WP,Topik 15 WP,1,1379.8,2026-03-21
RTL_00053,POS_06fe7148c3be,SY_TOP_15WP,Topik 15 WP,1,1537.88,2026-03-16
RTL_00053,POS_b26ddad76b7a,SY_SCO_250EC,Score 250 EC,6,931.77,2026-03-21
RTL_00053,POS_79743103fdb0,SY_MOV_60,Movondo,1,652.81,2026-03-18
RTL_00053,POS_f80deee9aeba,SY_MOV_60,Movondo,3,471.29,2026-03-18
RTL_00053,POS_842c6f058f5d,SY_MOV_60,Movondo,4,1545.35,2026-03-22
RTL_00053,POS_04772b8ecca0,SY_TOP_15WP,Topik 15 WP,20,1276.2,2026-03-28
RTL_00054,POS_82fa0e5a95d5,SY_AXI_50EC,Axial 50 EC,5,431.86,2025-10-10
RTL_00054,POS_2fe928e8be1e,SY_TILT_250EC,Tilt 250 EC,7,1962.73,2025-10-12
RTL_00054,POS_2c611f220776,SY_AXI_50EC,Axial 50 EC,4,2198.14,2025-10-17
RTL_00054,POS_690e7f25bf05,SY_TILT_250EC,Tilt 250 EC,4,694.21,2025-10-15
RTL_00054,POS_9d362f7c3ff9,SY_SCO_250EC,Score 250 EC,7,1552.76,2025-10-13
RTL_00054,POS_ec950816006f,SY_TILT_250EC,Tilt 250 EC,3,1127.18,2025-10-24
RTL_00054,POS_0ac8c5309276,SY_SCO_250EC,Score 250 EC,1,1672.82,2025-10-23
RTL_00054,POS_136488f2ad2b,SY_SCO_250EC,Score 250 EC,1,605.81,2025-10-26
RTL_00054,POS_2fb8c5cb4b2c,SY_SCO_250EC,Score 250 EC,1,810.43,2025-10-21
RTL_00054,POS_a32bc37ec7b9,SY_AXI_50EC,Axial 50 EC,7,646.77,2025-10-29
RTL_00054,POS_5580739c8d7c,SY_AXI_50EC,Axial 50 EC,2,929.14,2025-11-05
RTL_00054,POS_29847c890bf1,SY_AXI_50EC,Axial 50 EC,3,1198.67,2025-11-07
RTL_00054,POS_e83b9e452cb1,SY_SCO_250EC,Score 250 EC,1,1776.25,2025-11-06
RTL_00054,POS_bcf41429be56,SY_AXI_50EC,Axial 50 EC,8,816.4,2025-11-12
RTL_00054,POS_dafee9b22237,SY_MOV_60,Movondo,111,562.6,2025-11-11
RTL_00054,POS_5e565c3b9bf0,SY_AXI_50EC,Axial 50 EC,16,2135.66,2025-11-23
RTL_00054,POS_e7952268b5d9,SY_MOV_60,Movondo,3,696.13,2025-11-21
RTL_00054,POS_6c7c7e4194d8,SY_TILT_250EC,Tilt 250 EC,3,1595.97,2025-11-29
RTL_00054,POS_402e1484ff3c,SY_TILT_250EC,Tilt 250 EC,5,1303.75,2025-11-29
RTL_00054,POS_61a608278ee4,SY_SCO_250EC,Score 250 EC,1,1213.44,2025-11-30
RTL_00054,POS_d7770a4d79da,SY_AXI_50EC,Axial 50 EC,4,2156.12,2025-12-06
RTL_00054,POS_a8447a3ad990,SY_AXI_50EC,Axial 50 EC,2,776.59,2025-12-05
RTL_00054,POS_3b43bc1506a9,SY_MOV_60,Movondo,7,532.74,2025-12-03
RTL_00054,POS_afe09740f050,SY_MOV_60,Movondo,6,529.01,2025-12-05
RTL_00054,POS_901aa078f336,SY_SCO_250EC,Score 250 EC,1,863.98,2025-12-05
RTL_00054,POS_003ebcf4c7e0,SY_AXI_50EC,Axial 50 EC,5,1722.86,2025-12-09
RTL_00054,POS_be4c54a48eb4,SY_AXI_50EC,Axial 50 EC,4,968.56,2025-12-12
RTL_00054,POS_4515dc5ae4bc,SY_AXI_50EC,Axial 50 EC,8,1868.36,2025-12-12
RTL_00054,POS_4be925bf12b9,SY_TILT_250EC,Tilt 250 EC,8,506.53,2025-12-13
RTL_00054,POS_45e113218c68,SY_MOV_60,Movondo,3,2009.57,2025-12-21
RTL_00054,POS_0ece9582878d,SY_TILT_250EC,Tilt 250 EC,15,412.09,2025-12-18
RTL_00054,POS_8beb2daa9d5a,SY_SCO_250EC,Score 250 EC,19,1576.55,2025-12-15
RTL_00054,POS_4ac3cc666e45,SY_AXI_50EC,Axial 50 EC,25,1234.38,2025-12-25
RTL_00054,POS_b4608c234b43,SY_AXI_50EC,Axial 50 EC,15,1496.21,2025-12-26
RTL_00054,POS_aff478bdcc71,SY_AXI_50EC,Axial 50 EC,17,1672.41,2025-12-27
RTL_00054,POS_81de2820b3d1,SY_AXI_50EC,Axial 50 EC,29,934.38,2025-12-24
RTL_00054,POS_765ea47fc744,SY_SCO_250EC,Score 250 EC,2,1747.24,2025-12-26
